TxnID,TxnDate,Store,SKU,Category,Brand,UnitsSold,OnHandStock,UnitCost,UnitPrice,Revenue,DaysOfCover,LowStockFlag,
915937,2024-08-07,Store-10,SKU-00609,Snacks,Aster,3,108,27.63,43.79,131.37,36.00,0,
915938,2024-08-23,Store-20,SKU-01206,Personal Care,Aster,4,47,104.84,195.33,781.32,11.75,0,
915939,2024-12-11,Store-06,SKU-00630,Home,BlueBay,2,77,128.28,208.84,417.68,38.50,0,
915940,2024-09-29,Store-02,SKU-00738,Home,Nova,2,179,166.93,261.29,522.58,89.50,0,
915941,2024-08-28,Store-22,SKU-00497,Personal Care,BlueBay,2,199,204.79,366.65,733.30,99.50,0,
915942,2024-10-26,Store-07,SKU-01153,Grocery,Aster,1,253,212.20,274.78,274.78,253.00,0,
915943,2024-07-31,Store-17,SKU-01546,Beverages,Nova,3,119,61.55,93.81,281.43,39.67,0,
915944,2024-08-25,Store-08,SKU-01677,Personal Care,Peak,7,51,114.92,194.92,1364.44,7.29,0,
915945,2024-10-18,Store-13,SKU-00669,Home,FreshCo,3,240,166.27,277.33,831.99,80.00,0,
915946,2024-08-20,Store-22,SKU-01647,Beverages,Nova,3,242,10.40,14.14,42.42,80.67,0,
915947,2024-11-10,Store-25,SKU-01285,Personal Care,Aster,2,134,201.47,377.21,754.42,67.00,0,
915948,2024-10-09,Store-04,SKU-01077,Beverages,Nova,2,38,100.20,148.76,297.52,19.00,0,
915949,2024-11-24,Store-11,SKU-01115,Snacks,Nova,2,69,123.53,202.07,404.14,34.50,0,
915950,2024-12-23,Store-02,SKU-01274,Snacks,Aster,1,87,199.07,334.55,334.55,87.00,0,
915951,2024-07-26,Store-25,SKU-01703,Home,Urban,4,63,30.04,46.59,186.36,15.75,0,
915952,2024-09-09,Store-08,SKU-01785,Grocery,Urban,7,115,79.11,101.26,708.82,16.43,0,
915953,2024-09-06,Store-18,SKU-01252,Grocery,FreshCo,4,218,80.12,109.71,438.84,54.50,0,
915954,2024-08-02,Store-08,SKU-00436,Beverages,Urban,1,156,217.58,321.95,321.95,156.00,0,
915955,2024-11-30,Store-11,SKU-00731,Grocery,BlueBay,1,103,120.39,170.21,170.21,103.00,0,
915956,2024-11-23,Store-24,SKU-01771,Home,Nova,2,67,153.50,236.64,473.28,33.50,0,
915957,2024-10-07,Store-05,SKU-00615,Beverages,Peak,2,114,149.87,210.96,421.92,57.00,0,
915958,2024-10-17,Store-07,SKU-01582,Snacks,FreshCo,4,230,159.93,275.63,1102.52,57.50,0,
915959,2024-07-13,Store-23,SKU-01113,Grocery,Urban,4,227,22.36,28.92,115.68,56.75,0,
915961,2024-11-28,Store-22,SKU-00856,Grocery,Urban,5,165,199.00,259.11,1295.55,33.00,0,
915963,2024-08-26,Store-06,SKU-00688,Snacks,Nova,2,14,212.15,335.42,670.84,7.00,0,
915964,2024-11-08,Store-13,SKU-01567,Grocery,Peak,1,149,23.40,29.97,29.97,149.00,0,
915965,2024-09-14,Store-16,SKU-00583,Beverages,BlueBay,2,166,198.07,295.11,590.22,83.00,0,
915966,2024-10-18,Store-22,SKU-00473,Grocery,Urban,2,0,92.63,126.67,253.34,0.00,1,
915967,2024-10-08,Store-25,SKU-01494,Grocery,Peak,3,138,100.88,131.64,394.92,46.00,0,
915968,2024-09-18,Store-02,SKU-00075,Grocery,Aster,4,167,147.29,189.22,756.88,41.75,0,
915969,2024-11-16,Store-24,SKU-00979,Grocery,Nova,7,122,172.79,243.90,1707.30,17.43,0,
915970,2024-12-13,Store-15,SKU-00388,Grocery,Nova,2,242,95.09,133.99,267.98,121.00,0,
915971,2024-07-02,Store-08,SKU-01753,Grocery,Aster,1,243,197.42,255.57,255.57,243.00,0,
915972,2024-12-21,Store-17,SKU-01506,Snacks,Urban,2,254,165.89,257.13,514.26,127.00,0,
915973,2024-10-12,Store-14,SKU-00540,Grocery,Nova,1,256,24.56,31.17,31.17,256.00,0,
915974,2024-11-13,Store-18,SKU-00976,Grocery,Peak,3,144,101.66,144.57,433.71,48.00,0,
915975,2024-12-08,Store-14,SKU-00002,Home,Aster,3,54,83.83,133.01,399.03,18.00,0,
915976,2024-10-04,Store-04,SKU-01562,Beverages,FreshCo,1,244,78.34,106.14,106.14,244.00,0,
915978,2024-08-08,Store-21,SKU-01195,Personal Care,Urban,2,132,141.95,257.87,515.74,66.00,0,
915979,2024-08-04,Store-22,SKU-01498,Grocery,Peak,2,248,99.05,134.14,268.28,124.00,0,
915980,2024-11-07,Store-23,SKU-00422,Home,Aster,4,18,112.81,172.36,689.44,4.50,1,
915981,2024-12-10,Store-01,SKU-01557,Personal Care,Urban,3,108,142.74,267.02,801.06,36.00,0,
915982,2024-12-14,Store-23,SKU-00818,Beverages,Urban,2,103,119.23,174.43,348.86,51.50,0,
915983,2024-11-04,Store-06,SKU-00785,Home,Aster,5,78,76.32,125.44,627.20,15.60,0,
915984,2024-10-15,Store-05,SKU-00286,Personal Care,BlueBay,5,200,209.70,383.27,1916.35,40.00,0,
915985,2024-09-08,Store-15,SKU-00755,Beverages,Urban,3,41,111.55,160.25,480.75,13.67,0,
915986,2024-12-28,Store-16,SKU-00811,Home,BlueBay,5,39,46.48,77.51,387.55,7.80,0,
915987,2024-09-06,Store-22,SKU-01062,Grocery,Urban,2,258,206.23,281.36,562.72,129.00,0,
915988,2024-11-20,Store-08,SKU-00125,Personal Care,Nova,4,142,133.71,236.68,946.72,35.50,0,
915989,2024-10-16,Store-06,SKU-00315,Snacks,FreshCo,3,209,192.90,300.55,901.65,69.67,0,
915990,2024-10-30,Store-05,SKU-01595,Snacks,BlueBay,6,218,185.44,310.19,1861.14,36.33,0,
915991,2024-09-20,Store-06,SKU-00044,Personal Care,Peak,2,173,29.40,50.93,101.86,86.50,0,
915992,2024-12-26,Store-25,SKU-00332,Home,BlueBay,1,198,16.80,25.07,25.07,198.00,0,
915993,2024-10-23,Store-01,SKU-01567,Personal Care,FreshCo,1,206,116.97,209.22,209.22,206.00,0,
915994,2024-12-21,Store-14,SKU-01772,Snacks,Aster,5,244,84.74,139.72,698.60,48.80,0,
915995,2024-07-02,Store-19,SKU-00165,Grocery,BlueBay,5,240,124.67,171.45,857.25,48.00,0,
915996,2024-10-23,Store-19,SKU-01382,Snacks,FreshCo,3,76,113.25,194.17,582.51,25.33,0,
915997,2024-11-16,Store-25,SKU-00763,Beverages,BlueBay,1,151,63.33,87.70,87.70,151.00,0,
915998,2024-11-20,Store-15,SKU-01536,Home,BlueBay,3,36,57.71,91.81,275.43,12.00,0,
915999,2024-12-16,Store-19,SKU-00711,Snacks,FreshCo,3,116,187.28,306.24,918.72,38.67,0,
916000,2024-07-01,Store-06,SKU-01479,Grocery,FreshCo,3,117,67.42,90.00,270.00,39.00,0,
916001,2024-07-01,Store-25,SKU-01243,Snacks,Nova,6,29,23.75,38.38,230.28,4.83,1,
916002,2024-10-05,Store-05,SKU-00666,Home,FreshCo,5,223,136.20,227.55,1137.75,44.60,0,
916003,2024-07-07,Store-16,SKU-00184,Snacks,FreshCo,3,127,90.23,141.65,424.95,42.33,0,
916004,2024-12-27,Store-09,SKU-01407,Grocery,FreshCo,3,116,128.98,169.90,509.70,38.67,0,
916006,2024-10-05,Store-15,SKU-00403,Grocery,Peak,2,169,17.43,22.67,45.34,84.50,0,
916007,2024-07-14,Store-22,SKU-00662,Home,BlueBay,3,143,199.10,321.62,964.86,47.67,0,
916008,2024-10-14,Store-08,SKU-00441,Snacks,BlueBay,3,154,15.94,24.40,73.20,51.33,0,
916009,2024-09-18,Store-25,SKU-00577,Personal Care,FreshCo,2,176,67.23,126.80,253.60,88.00,0,
916010,2024-07-10,Store-25,SKU-00379,Beverages,Nova,2,227,40.50,55.31,110.62,113.50,0,
916011,2024-09-09,Store-08,SKU-00674,Snacks,Aster,5,77,147.45,226.34,1131.70,15.40,0,
916012,2024-09-20,Store-04,SKU-00562,Personal Care,Urban,5,159,21.06,35.96,179.80,31.80,0,
916013,2024-12-30,Store-24,SKU-01696,Personal Care,Urban,5,212,210.90,398.18,1990.90,42.40,0,
916014,2024-08-14,Store-02,SKU-00309,Beverages,Nova,4,2,8.93,12.52,50.08,0.50,1,
916015,2024-10-18,Store-16,SKU-00989,Grocery,Aster,2,128,37.59,47.91,95.82,64.00,0,
916016,2024-12-29,Store-03,SKU-01494,Grocery,Urban,1,14,215.68,270.48,270.48,14.00,0,
916017,2024-11-28,Store-09,SKU-00051,Beverages,Peak,1,2,162.26,237.92,237.92,2.00,1,
916018,2024-12-30,Store-04,SKU-00276,Snacks,Aster,2,157,51.53,79.73,159.46,78.50,0,
916019,2024-12-26,Store-02,SKU-00860,Beverages,BlueBay,5,198,123.90,182.78,913.90,39.60,0,
916021,2024-11-13,Store-23,SKU-01458,Beverages,Peak,4,105,63.03,88.67,354.68,26.25,0,
916022,2024-07-25,Store-25,SKU-01404,Personal Care,BlueBay,3,63,177.60,318.19,954.57,21.00,0,
916023,2024-09-30,Store-15,SKU-00115,Grocery,Peak,5,1,175.93,242.79,1213.95,0.20,1,
916024,2024-11-30,Store-07,SKU-00860,Snacks,Peak,6,200,158.64,250.53,1503.18,33.33,0,
916025,2024-10-11,Store-08,SKU-00136,Personal Care,Nova,3,172,208.38,375.82,1127.46,57.33,0,
916026,2024-11-14,Store-03,SKU-01391,Snacks,Nova,7,217,174.47,269.78,1888.46,31.00,0,
916027,2024-11-20,Store-23,SKU-00021,Grocery,Urban,1,22,164.13,229.99,229.99,22.00,0,
916028,2024-08-23,Store-15,SKU-00530,Home,BlueBay,5,26,197.91,303.05,1515.25,5.20,1,
916029,2024-12-11,Store-01,SKU-00362,Grocery,Urban,2,26,195.55,246.24,492.48,13.00,0,
916030,2024-10-03,Store-16,SKU-01295,Snacks,Urban,4,249,117.36,182.63,730.52,62.25,0,
916031,2024-08-15,Store-22,SKU-00906,Snacks,Nova,4,244,188.41,301.96,1207.84,61.00,0,
916032,2024-12-10,Store-03,SKU-00219,Beverages,Aster,1,184,91.76,135.69,135.69,184.00,0,
916033,2024-09-25,Store-02,SKU-00319,Beverages,FreshCo,5,133,168.76,228.33,1141.65,26.60,0,
916034,2024-11-21,Store-15,SKU-00466,Grocery,FreshCo,4,213,218.53,300.37,1201.48,53.25,0,
916035,2024-10-19,Store-04,SKU-01428,Home,Aster,3,25,163.74,271.77,815.31,8.33,0,
916036,2024-09-18,Store-14,SKU-00121,Beverages,Nova,3,4,130.86,181.21,543.63,1.33,1,
916037,2024-11-30,Store-09,SKU-00062,Home,FreshCo,1,95,16.11,25.99,25.99,95.00,0,
916038,2024-10-25,Store-22,SKU-01121,Beverages,Peak,8,94,88.59,132.81,1062.48,11.75,0,
916039,2024-09-20,Store-09,SKU-01006,Home,Peak,3,258,8.47,13.36,40.08,86.00,0,
916040,2024-07-24,Store-14,SKU-00763,Personal Care,Urban,4,195,29.54,53.57,214.28,48.75,0,
916041,2024-12-14,Store-15,SKU-01460,Home,Urban,5,24,174.87,275.57,1377.85,4.80,1,
916042,2024-07-08,Store-24,SKU-01438,Snacks,BlueBay,2,226,211.10,362.41,724.82,113.00,0,
916043,2024-12-09,Store-05,SKU-00899,Personal Care,Peak,4,245,51.16,92.28,369.12,61.25,0,
916044,2024-09-14,Store-24,SKU-01153,Home,Aster,1,33,78.58,127.74,127.74,33.00,0,
916045,2024-11-04,Store-02,SKU-01270,Grocery,Peak,5,63,197.36,256.71,1283.55,12.60,0,
916046,2024-12-19,Store-24,SKU-00010,Grocery,BlueBay,5,250,155.92,218.86,1094.30,50.00,0,
916047,2024-08-02,Store-17,SKU-00817,Personal Care,Aster,4,44,136.09,226.71,906.84,11.00,0,
916048,2024-10-22,Store-11,SKU-00577,Beverages,Peak,4,30,65.20,89.32,357.28,7.50,0,
916049,2024-11-23,Store-13,SKU-01008,Snacks,Aster,3,258,117.24,182.60,547.80,86.00,0,
916050,2024-11-22,Store-12,SKU-00759,Personal Care,Nova,3,175,207.89,364.23,1092.69,58.33,0,
916051,2024-10-15,Store-03,SKU-01441,Beverages,Nova,4,71,197.96,296.32,1185.28,17.75,0,
916052,2024-11-01,Store-23,SKU-00349,Beverages,Nova,2,220,8.84,12.03,24.06,110.00,0,
916053,2024-11-22,Store-20,SKU-00419,Snacks,Nova,2,8,212.31,350.03,700.06,4.00,1,
916054,2024-12-06,Store-13,SKU-00165,Home,Aster,2,44,167.38,278.23,556.46,22.00,0,
916055,2024-11-23,Store-15,SKU-01203,Personal Care,Peak,2,213,73.38,122.60,245.20,106.50,0,
916056,2024-09-13,Store-11,SKU-00054,Snacks,Aster,4,32,60.84,105.08,420.32,8.00,0,
916057,2024-12-31,Store-16,SKU-00319,Grocery,Nova,4,18,59.44,77.78,311.12,4.50,1,
916058,2024-09-28,Store-07,SKU-01070,Home,FreshCo,2,178,82.83,136.87,273.74,89.00,0,
916059,2024-07-06,Store-01,SKU-00430,Beverages,Urban,3,88,190.91,264.30,792.90,29.33,0,
916060,2024-09-14,Store-23,SKU-00377,Personal Care,Aster,2,214,89.53,152.11,304.22,107.00,0,
916061,2024-07-28,Store-19,SKU-01202,Grocery,BlueBay,4,241,48.30,60.73,242.92,60.25,0,
916062,2024-07-27,Store-18,SKU-00519,Personal Care,BlueBay,4,165,47.89,86.23,344.92,41.25,0,
916063,2024-08-29,Store-09,SKU-01620,Personal Care,Nova,4,11,152.11,284.78,1139.12,2.75,1,
916064,2024-07-12,Store-18,SKU-01152,Personal Care,FreshCo,2,86,69.09,117.64,235.28,43.00,0,
916065,2024-11-11,Store-03,SKU-00957,Home,Urban,2,125,9.84,16.16,32.32,62.50,0,
916066,2024-07-17,Store-03,SKU-00491,Grocery,Aster,2,194,91.07,126.61,253.22,97.00,0,
916067,2024-08-13,Store-04,SKU-01750,Personal Care,BlueBay,4,95,85.26,147.27,589.08,23.75,0,
916068,2024-07-21,Store-16,SKU-01258,Personal Care,BlueBay,4,222,21.99,40.67,162.68,55.50,0,
916069,2024-07-14,Store-11,SKU-00012,Personal Care,BlueBay,4,108,140.17,240.95,963.80,27.00,0,
916070,2024-08-26,Store-23,SKU-01610,Grocery,Urban,3,237,36.60,48.98,146.94,79.00,0,
916071,2024-10-23,Store-23,SKU-00550,Grocery,Peak,4,4,159.22,214.31,857.24,1.00,1,
916072,2024-12-26,Store-15,SKU-00863,Grocery,Urban,7,76,108.42,140.56,983.92,10.86,0,
916073,2024-12-11,Store-09,SKU-01512,Personal Care,Aster,3,77,34.21,62.48,187.44,25.67,0,
916074,2024-12-11,Store-08,SKU-01685,Snacks,FreshCo,4,187,27.22,44.95,179.80,46.75,0,
916075,2024-08-07,Store-22,SKU-01431,Grocery,Urban,2,69,170.16,242.23,484.46,34.50,0,
916076,2024-08-26,Store-06,SKU-00479,Snacks,Urban,3,123,53.89,85.06,255.18,41.00,0,
916077,2024-07-17,Store-21,SKU-00940,Grocery,Aster,2,143,143.11,198.60,397.20,71.50,0,
916078,2024-11-25,Store-18,SKU-01708,Beverages,Peak,2,245,122.15,185.80,371.60,122.50,0,
916079,2024-07-16,Store-06,SKU-00990,Snacks,Urban,3,37,99.60,153.78,461.34,12.33,0,
916080,2024-10-20,Store-06,SKU-00214,Snacks,Peak,4,71,158.97,246.95,987.80,17.75,0,
916081,2024-08-22,Store-12,SKU-00749,Beverages,FreshCo,2,198,213.14,308.66,617.32,99.00,0,
916082,2024-08-21,Store-05,SKU-01045,Grocery,FreshCo,5,52,150.14,192.84,964.20,10.40,0,
916083,2024-12-30,Store-14,SKU-00873,Home,Nova,4,172,148.36,228.70,914.80,43.00,0,
916084,2024-11-22,Store-06,SKU-00468,Grocery,Peak,2,69,71.24,93.44,186.88,34.50,0,
916085,2024-12-05,Store-21,SKU-00743,Personal Care,Peak,4,20,143.42,248.60,994.40,5.00,1,
916086,2024-10-23,Store-20,SKU-00445,Home,Urban,2,8,39.52,63.87,127.74,4.00,1,
916087,2024-12-10,Store-19,SKU-00720,Beverages,BlueBay,2,38,80.01,113.95,227.90,19.00,0,
916088,2024-11-05,Store-14,SKU-00887,Personal Care,BlueBay,3,172,48.85,88.12,264.36,57.33,0,
916089,2024-12-23,Store-01,SKU-00211,Personal Care,BlueBay,3,144,36.36,65.85,197.55,48.00,0,
916090,2024-08-29,Store-20,SKU-00664,Beverages,BlueBay,4,187,151.96,205.47,821.88,46.75,0,
916091,2024-10-27,Store-25,SKU-01273,Grocery,Aster,4,40,143.22,196.72,786.88,10.00,0,
916092,2024-11-12,Store-23,SKU-00107,Snacks,Aster,1,197,121.70,206.27,206.27,197.00,0,
916093,2024-09-20,Store-07,SKU-00671,Grocery,FreshCo,2,167,94.17,124.74,249.48,83.50,0,
916094,2024-12-12,Store-07,SKU-00517,Personal Care,BlueBay,3,22,194.71,334.33,1002.99,7.33,0,
916095,2024-12-28,Store-14,SKU-01489,Snacks,Peak,3,35,120.72,187.57,562.71,11.67,0,
916096,2024-10-09,Store-20,SKU-00705,Home,FreshCo,2,41,126.75,206.66,413.32,20.50,0,
916097,2024-09-20,Store-16,SKU-01701,Beverages,Peak,3,24,154.76,228.90,686.70,8.00,0,
916098,2024-10-05,Store-12,SKU-01630,Home,Peak,3,203,28.28,42.53,127.59,67.67,0,
916099,2024-12-07,Store-23,SKU-00288,Snacks,FreshCo,1,67,167.55,266.03,266.03,67.00,0,
916100,2024-11-05,Store-11,SKU-01730,Snacks,Peak,5,26,23.25,35.56,177.80,5.20,1,
916101,2024-07-10,Store-18,SKU-01772,Snacks,Urban,5,71,53.76,82.64,413.20,14.20,0,
916102,2024-10-18,Store-12,SKU-01053,Grocery,BlueBay,2,11,186.16,249.85,499.70,5.50,1,
916103,2024-07-04,Store-24,SKU-01142,Grocery,Peak,4,234,83.68,113.05,452.20,58.50,0,
916104,2024-11-26,Store-10,SKU-00133,Personal Care,Nova,5,156,11.64,20.05,100.25,31.20,0,
916105,2024-09-08,Store-24,SKU-00158,Snacks,Peak,3,47,121.16,193.81,581.43,15.67,0,
916106,2024-10-05,Store-25,SKU-01643,Home,Aster,1,228,27.71,42.01,42.01,228.00,0,
916107,2024-11-29,Store-05,SKU-01197,Home,Nova,1,154,102.36,163.90,163.90,154.00,0,
916108,2024-07-11,Store-24,SKU-01682,Snacks,Urban,2,142,180.02,294.35,588.70,71.00,0,
916109,2024-08-04,Store-02,SKU-00334,Beverages,Peak,3,179,162.97,240.38,721.14,59.67,0,
916110,2024-09-21,Store-10,SKU-01445,Beverages,FreshCo,2,185,215.96,293.24,586.48,92.50,0,
916111,2024-08-19,Store-24,SKU-01284,Grocery,FreshCo,5,10,73.55,103.51,517.55,2.00,1,
916112,2024-09-09,Store-16,SKU-00881,Home,Nova,7,15,91.15,149.94,1049.58,2.14,1,
916113,2024-12-31,Store-25,SKU-01582,Personal Care,Urban,2,182,106.80,182.99,365.98,91.00,0,
916114,2024-12-03,Store-06,SKU-00899,Beverages,Peak,3,203,204.88,291.31,873.93,67.67,0,
916115,2024-12-13,Store-06,SKU-01688,Home,Urban,4,99,85.41,127.23,508.92,24.75,0,
916116,2024-12-21,Store-20,SKU-00866,Grocery,Aster,2,152,111.50,148.83,297.66,76.00,0,
916117,2024-09-10,Store-24,SKU-00136,Personal Care,Nova,3,30,214.79,390.71,1172.13,10.00,0,
916118,2024-09-01,Store-23,SKU-00216,Home,Aster,1,59,27.25,44.97,44.97,59.00,0,
916119,2024-08-19,Store-12,SKU-00464,Snacks,Nova,2,46,106.72,176.07,352.14,23.00,0,
916120,2024-12-04,Store-09,SKU-01670,Snacks,FreshCo,1,251,116.78,179.94,179.94,251.00,0,
916121,2024-11-10,Store-17,SKU-01248,Grocery,BlueBay,2,152,97.16,132.80,265.60,76.00,0,
916122,2024-08-20,Store-10,SKU-01767,Home,Urban,3,211,143.94,214.14,642.42,70.33,0,
916123,2024-09-17,Store-08,SKU-01519,Snacks,Urban,2,201,92.11,152.12,304.24,100.50,0,
916124,2024-10-11,Store-24,SKU-01737,Grocery,Urban,4,185,136.88,184.47,737.88,46.25,0,
916125,2024-10-15,Store-09,SKU-01042,Home,Aster,3,225,122.08,197.40,592.20,75.00,0,
916126,2024-12-13,Store-07,SKU-01228,Beverages,Peak,3,133,193.54,290.45,871.35,44.33,0,
916127,2024-09-18,Store-25,SKU-00134,Personal Care,Peak,4,172,110.49,187.76,751.04,43.00,0,
916128,2024-12-17,Store-10,SKU-00347,Beverages,Aster,4,85,119.64,170.86,683.44,21.25,0,
916129,2024-09-30,Store-24,SKU-00108,Grocery,FreshCo,3,118,118.09,166.41,499.23,39.33,0,
916130,2024-11-20,Store-25,SKU-00423,Personal Care,BlueBay,3,124,127.39,236.95,710.85,41.33,0,
916131,2024-12-20,Store-25,SKU-01537,Beverages,Peak,5,129,128.28,194.92,974.60,25.80,0,
916132,2024-12-16,Store-01,SKU-00015,Personal Care,FreshCo,7,109,132.14,223.16,1562.12,15.57,0,
916133,2024-07-13,Store-19,SKU-01678,Grocery,Urban,5,76,107.60,140.68,703.40,15.20,0,
916134,2024-08-14,Store-22,SKU-01529,Grocery,Aster,6,186,168.99,218.56,1311.36,31.00,0,
916135,2024-10-06,Store-11,SKU-01613,Personal Care,Urban,5,168,218.44,401.33,2006.65,33.60,0,
916136,2024-09-28,Store-23,SKU-00504,Grocery,Urban,3,149,84.16,109.41,328.23,49.67,0,
916137,2024-11-04,Store-20,SKU-00853,Home,FreshCo,3,189,81.50,131.04,393.12,63.00,0,
916138,2024-12-22,Store-10,SKU-00174,Personal Care,Peak,6,105,145.76,262.51,1575.06,17.50,0,
916139,2024-07-25,Store-02,SKU-00111,Personal Care,Aster,1,117,204.86,373.61,373.61,117.00,0,
916140,2024-10-02,Store-14,SKU-00117,Home,Aster,3,72,43.54,72.49,217.47,24.00,0,
916141,2024-08-11,Store-12,SKU-01065,Home,Nova,4,244,50.02,78.26,313.04,61.00,0,
916142,2024-12-14,Store-04,SKU-01030,Home,BlueBay,4,31,23.62,35.90,143.60,7.75,0,
916143,2024-12-26,Store-22,SKU-00276,Grocery,Peak,3,218,174.49,236.17,708.51,72.67,0,
916144,2024-10-06,Store-13,SKU-01092,Snacks,Urban,2,215,40.66,69.30,138.60,107.50,0,
916145,2024-07-23,Store-20,SKU-01515,Beverages,Peak,2,204,94.67,136.17,272.34,102.00,0,
916146,2024-11-27,Store-10,SKU-00616,Snacks,FreshCo,3,130,185.18,309.81,929.43,43.33,0,
916147,2024-11-13,Store-02,SKU-00127,Grocery,Aster,5,241,45.06,58.94,294.70,48.20,0,
916148,2024-09-13,Store-25,SKU-01610,Personal Care,Urban,2,45,203.49,346.31,692.62,22.50,0,
916149,2024-12-13,Store-17,SKU-01149,Home,Peak,3,29,116.88,186.91,560.73,9.67,0,
916150,2024-12-28,Store-10,SKU-00837,Home,Peak,2,243,218.11,343.58,687.16,121.50,0,
916151,2024-10-21,Store-23,SKU-00258,Grocery,BlueBay,8,111,101.66,144.30,1154.40,13.88,0,
916152,2024-10-22,Store-16,SKU-00351,Snacks,FreshCo,3,7,23.45,39.45,118.35,2.33,1,
916153,2024-09-02,Store-09,SKU-00812,Snacks,FreshCo,2,103,177.86,282.12,564.24,51.50,0,
916154,2024-10-25,Store-19,SKU-00309,Home,Urban,1,46,219.51,366.27,366.27,46.00,0,
916155,2024-09-29,Store-11,SKU-00724,Snacks,Urban,3,186,42.76,68.92,206.76,62.00,0,
916156,2024-09-02,Store-06,SKU-01273,Home,Nova,3,244,120.09,189.85,569.55,81.33,0,
916157,2024-07-15,Store-25,SKU-01542,Personal Care,Aster,4,13,110.13,190.55,762.20,3.25,1,
916158,2024-08-23,Store-25,SKU-01067,Beverages,Nova,2,34,131.20,196.53,393.06,17.00,0,
916159,2024-08-12,Store-04,SKU-01789,Personal Care,Nova,3,28,31.76,59.88,179.64,9.33,0,
916160,2024-10-18,Store-16,SKU-01427,Grocery,Peak,3,153,160.86,218.74,656.22,51.00,0,
916161,2024-10-28,Store-12,SKU-00146,Home,Peak,4,34,39.77,62.20,248.80,8.50,0,
916162,2024-10-30,Store-24,SKU-01310,Beverages,Urban,3,244,203.22,274.31,822.93,81.33,0,
916163,2024-09-19,Store-24,SKU-00199,Snacks,Peak,3,216,184.33,291.23,873.69,72.00,0,
916164,2024-09-26,Store-16,SKU-01425,Home,Peak,6,170,151.05,244.26,1465.56,28.33,0,
916165,2024-12-04,Store-23,SKU-01653,Personal Care,BlueBay,3,34,208.82,372.11,1116.33,11.33,0,
916166,2024-10-06,Store-22,SKU-00181,Grocery,Aster,4,77,184.51,262.90,1051.60,19.25,0,
916167,2024-12-30,Store-03,SKU-00192,Home,Peak,3,242,61.87,99.42,298.26,80.67,0,
916168,2024-09-29,Store-12,SKU-00131,Grocery,FreshCo,5,246,197.76,251.53,1257.65,49.20,0,
916169,2024-11-05,Store-15,SKU-00767,Personal Care,Urban,2,230,85.55,159.59,319.18,115.00,0,
916170,2024-07-11,Store-20,SKU-01433,Beverages,Aster,2,66,68.60,104.72,209.44,33.00,0,
916171,2024-11-06,Store-12,SKU-01438,Snacks,BlueBay,1,212,66.02,101.52,101.52,212.00,0,
916172,2024-12-07,Store-09,SKU-00164,Personal Care,Nova,4,193,13.31,22.25,89.00,48.25,0,
916173,2024-12-22,Store-10,SKU-00334,Beverages,FreshCo,5,30,19.69,27.11,135.55,6.00,1,
916174,2024-12-31,Store-23,SKU-00937,Home,FreshCo,2,50,196.49,301.73,603.46,25.00,0,
916175,2024-08-29,Store-08,SKU-01175,Grocery,Nova,2,83,219.55,299.70,599.40,41.50,0,
916176,2024-10-24,Store-13,SKU-00761,Home,FreshCo,1,55,143.20,237.60,237.60,55.00,0,
916177,2024-10-01,Store-22,SKU-01714,Personal Care,Peak,4,159,87.93,150.94,603.76,39.75,0,
916178,2024-10-22,Store-15,SKU-00114,Grocery,Urban,4,61,207.08,259.90,1039.60,15.25,0,
916179,2024-08-04,Store-17,SKU-01552,Grocery,FreshCo,3,125,69.27,87.38,262.14,41.67,0,
916180,2024-12-08,Store-12,SKU-01628,Beverages,Nova,2,172,197.46,294.79,589.58,86.00,0,
916181,2024-12-17,Store-16,SKU-00972,Grocery,Aster,3,98,82.62,108.38,325.14,32.67,0,
916182,2024-10-01,Store-25,SKU-01694,Personal Care,BlueBay,3,57,29.78,55.68,167.04,19.00,0,
916183,2024-08-29,Store-11,SKU-00828,Snacks,BlueBay,5,102,113.29,183.95,919.75,20.40,0,
916184,2024-07-31,Store-19,SKU-00361,Snacks,Peak,2,199,32.14,51.88,103.76,99.50,0,
916185,2024-11-11,Store-13,SKU-00189,Grocery,Peak,4,219,135.55,174.97,699.88,54.75,0,
916186,2024-09-04,Store-03,SKU-01778,Grocery,Peak,2,235,27.53,37.43,74.86,117.50,0,
916187,2024-12-17,Store-25,SKU-00230,Grocery,FreshCo,5,183,186.26,264.63,1323.15,36.60,0,
916188,2024-11-09,Store-04,SKU-00750,Grocery,Nova,3,193,113.80,160.39,481.17,64.33,0,
916189,2024-11-05,Store-24,SKU-00774,Home,Aster,3,239,131.07,193.49,580.47,79.67,0,
916190,2024-10-21,Store-15,SKU-00295,Home,Aster,1,86,134.04,218.13,218.13,86.00,0,
916191,2024-07-10,Store-14,SKU-00517,Grocery,Peak,2,213,8.36,11.52,23.04,106.50,0,
916192,2024-12-20,Store-11,SKU-01795,Personal Care,Peak,2,60,205.31,351.13,702.26,30.00,0,
916193,2024-11-02,Store-13,SKU-00074,Personal Care,FreshCo,3,232,79.90,143.96,431.88,77.33,0,
916194,2024-12-31,Store-20,SKU-01054,Beverages,Aster,2,255,55.03,74.62,149.24,127.50,0,
916195,2024-10-17,Store-18,SKU-00336,Home,Urban,3,142,161.06,238.37,715.11,47.33,0,
916196,2024-11-15,Store-13,SKU-01291,Home,Nova,3,176,39.12,61.37,184.11,58.67,0,
